time_dt,timestamp,position_lat,position_long,distance,accumulated_power,enhanced_altitude,altitude,enhanced_speed,speed,cycle_length16,unknown_88,heart_rate,cadence,fractional_cadence,unknown_90,lat,lon,device,speed_calculated,distance_from_start,speed_filtered,speed_calculated_filtered,seconds
2024-01-21 15:30:09+00:00,2024-01-21 15:30:09+00:00,582811267,27578685,2476.32,65535,61.200000000000045,61.200000000000045,1.978,1.978,0.0,300,150,82,0.0,-4.0,48.850676072761416,2.311618672683835,Garmin Forerunner 735 XT,1.8023162855875212,1484.6224005214121,1.970288687782816,1.8023162855875212,546.0
2024-01-21 15:30:10+00:00,2024-01-21 15:30:10+00:00,582811051,27578640,2478.26,65535,59.60000000000002,59.60000000000002,1.969,1.969,0.0,300,150,82,0.0,-4.0,48.850657967850566,2.311614900827408,Garmin Forerunner 735 XT,2.032003176537782,1486.6544036979499,1.9640226244343997,2.032003176537782,547.0
2024-01-21 15:30:11+00:00,2024-01-21 15:30:11+00:00,582810782,27578427,2481.07,65535,60.39999999999998,60.39999999999998,1.959,1.959,0.0,300,151,81,0.0,-4.0,48.850635420531034,2.3115970473736525,Garmin Forerunner 735 XT,2.827057897318083,1489.481461595268,1.962276018099558,2.827057897318083,548.0
2024-01-21 15:30:12+00:00,2024-01-21 15:30:12+00:00,582810483,27578352,2483.63,65535,60.200000000000045,60.200000000000045,1.959,1.959,0.0,300,151,80,0.0,-4.0,48.85061035864055,2.311590760946274,Garmin Forerunner 735 XT,2.8244605829601572,1492.3059221782282,1.9629828054298748,2.8244605829601572,549.0
2024-01-21 15:30:13+00:00,2024-01-21 15:30:13+00:00,582810116,27578321,2486.83,65535,60.799999999999955,60.799999999999955,1.959,1.959,0.0,300,151,80,0.0,-4.0,48.85057959705591,2.3115881625562906,Garmin Forerunner 735 XT,3.4258117885785544,1495.7317339668068,1.9666678733031782,3.4258117885785544,550.0
2024-01-21 15:30:14+00:00,2024-01-21 15:30:14+00:00,582809795,27578216,2489.81,65535,60.60000000000002,60.60000000000002,1.969,1.969,0.0,300,151,80,0.0,-4.0,48.85055269114673,2.3115793615579605,Garmin Forerunner 735 XT,3.0603196389870524,1498.7920536057939,1.9721429864253501,3.0603196389870524,551.0
2024-01-21 15:30:15+00:00,2024-01-21 15:30:15+00:00,582809480,27578125,2492.76,65535,60.60000000000002,60.60000000000002,1.978,1.978,0.0,300,151,80,0.0,-4.0,48.85052628815174,2.3115717340260744,Garmin Forerunner 735 XT,2.9884546572818587,1501.7805082630757,1.9781185520362097,2.9884546572818587,552.0
2024-01-21 15:30:16+00:00,2024-01-21 15:30:16+00:00,582809175,27578183,2495.51,65535,59.799999999999955,59.799999999999955,1.987,1.987,0.0,300,151,79,0.0,-4.0,48.85050072334707,2.311576595529914,Garmin Forerunner 735 XT,2.864845754114948,1504.6453540171906,1.985152941176481,2.864845754114948,553.0
2024-01-21 15:30:17+00:00,2024-01-21 15:30:17+00:00,582808898,27578185,2498.07,65535,59.60000000000002,59.60000000000002,1.997,1.997,0.0,300,152,79,0.0,-4.0,48.85047750547528,2.3115767631679773,Garmin Forerunner 735 XT,2.581738688127472,1507.227092705318,1.9938045248868885,2.581738688127472,554.0
2024-01-21 15:30:18+00:00,2024-01-21 15:30:18+00:00,582808637,27578174,2500.46,65535,57.200000000000045,57.200000000000045,2.006,2.006,0.0,300,151,79,0.0,-4.0,48.850455628708005,2.3115758411586285,Garmin Forerunner 735 XT,2.4335208214545827,1509.6606135267725,2.0015375565610967,2.4335208214545827,555.0
2024-01-21 15:30:19+00:00,2024-01-21 15:30:19+00:00,582808434,27578257,2502.2,65535,54.799999999999955,54.799999999999955,2.006,2.006,0.0,300,151,79,0.0,-4.0,48.85043861344457,2.311582798138261,Garmin Forerunner 735 XT,1.9592917198453814,1511.619905246618,2.00703891402716,1.9592917198453814,556.0
2024-01-21 15:30:20+00:00,2024-01-21 15:30:20+00:00,582808209,27578357,2504.17,65535,52.60000000000002,52.60000000000002,2.006,2.006,0.0,300,150,80,0.0,-4.0,48.85041975416243,2.3115911800414324,Garmin Forerunner 735 XT,2.184898154851244,1513.8048034014691,2.00936742081449,2.184898154851244,557.0
2024-01-21 15:30:21+00:00,2024-01-21 15:30:21+00:00,582808005,27578524,2505.85,65535,49.799999999999955,49.799999999999955,2.006,2.006,0.0,300,150,80,0.0,-4.0,48.85040265507996,2.311605177819729,Garmin Forerunner 735 XT,2.159643790967621,1515.9644471924369,2.0057882352941285,2.159643790967621,558.0
2024-01-21 15:30:22+00:00,2024-01-21 15:30:22+00:00,582807796,27578663,2507.35,65535,46.60000000000002,46.60000000000002,2.006,2.006,0.0,300,150,80,0.0,-4.0,48.85038513690233,2.3116168286651373,Garmin Forerunner 735 XT,2.126304417606427,1518.0907516100433,1.9976633484163002,2.126304417606427,559.0
2024-01-21 15:30:23+00:00,2024-01-21 15:30:23+00:00,582807574,27578855,2509.01,65535,43.799999999999955,43.799999999999955,1.997,1.997,0.0,300,151,79,0.0,-4.0,48.85036652907729,2.3116329219192266,Garmin Forerunner 735 XT,2.380701692819484,1520.4714533028628,1.9850470588235396,2.380701692819484,560.0
2024-01-21 15:30:24+00:00,2024-01-21 15:30:24+00:00,582807399,27578931,2510.14,65535,40.799999999999955,40.799999999999955,1.978,1.978,0.0,300,152,79,0.0,-4.0,48.85035186074674,2.311639292165637,Garmin Forerunner 735 XT,1.6963372140783122,1522.167790516941,1.9693918552036305,1.6963372140783122,561.0
2024-01-21 15:30:25+00:00,2024-01-21 15:30:25+00:00,582807216,27579032,2511.33,65535,38.200000000000045,38.200000000000045,1.959,1.959,0.0,300,152,79,0.0,-4.0,48.85033652186394,2.3116477578878403,Garmin Forerunner 735 XT,1.8146038840810441,1523.982394401022,1.9510995475113226,1.8146038840810441,562.0
2024-01-21 15:30:26+00:00,2024-01-21 15:30:26+00:00,582806964,27579035,2513.44,65535,35.200000000000045,35.200000000000045,1.931,1.931,0.0,300,152,78,0.0,-4.0,48.850315399467945,2.3116480093449354,Garmin Forerunner 735 XT,2.3487753375373477,1526.3311697385593,1.934053393665169,2.3487753375373477,563.0
2024-01-21 15:30:27+00:00,2024-01-21 15:30:27+00:00,582806725,27579177,2515.21,65535,32.0,32.0,1.903,1.903,0.0,300,152,78,0.0,-4.0,48.850295366719365,2.311659911647439,Garmin Forerunner 735 XT,2.391730515360411,1528.7229002539198,1.9178443438914132,2.391730515360411,564.0
2024-01-21 15:30:28+00:00,2024-01-21 15:30:28+00:00,582806444,27579263,2517.6,65535,28.799999999999955,28.799999999999955,1.894,1.894,0.0,300,152,78,0.0,-4.0,48.85027181357145,2.3116671200841665,Garmin Forerunner 735 XT,2.6715729177484517,1531.3944731716683,1.9040633484162997,2.6715729177484517,565.0
2024-01-21 15:30:29+00:00,2024-01-21 15:30:29+00:00,582806123,27579497,2520.55,65535,29.0,29.0,1.885,1.885,0.0,300,152,79,0.0,-4.0,48.85024490766227,2.311686733737588,Garmin Forerunner 735 XT,3.318198946896171,1534.7126721185646,1.894081447963811,3.318198946896171,566.0
2024-01-21 15:30:30+00:00,2024-01-21 15:30:30+00:00,582805904,27579627,2522.71,65535,27.200000000000045,27.200000000000045,1.885,1.885,0.0,300,151,79,0.0,-4.0,48.85022655129433,2.311697630211711,Garmin Forerunner 735 XT,2.19132458203391,1536.9039967005986,1.8891176470588336,2.19132458203391,567.0
2024-01-21 15:30:31+00:00,2024-01-21 15:30:31+00:00,582805624,27579946,2525.81,65535,26.799999999999955,26.799999999999955,1.885,1.885,0.0,300,151,80,0.0,-4.0,48.85020308196545,2.311724368482828,Garmin Forerunner 735 XT,3.261593040109947,1540.1655897407086,1.8898986425339466,3.261593040109947,568.0
2024-01-21 15:30:32+00:00,2024-01-21 15:30:32+00:00,582805385,27580067,2528.14,65535,26.600000000000023,26.600000000000023,1.903,1.903,0.0,300,148,80,0.0,-4.0,48.85018304921687,2.3117345105856657,Garmin Forerunner 735 XT,2.347900655500268,1542.513490396209,1.8936651583710509,2.347900655500268,569.0
2024-01-21 15:30:33+00:00,2024-01-21 15:30:33+00:00,582805114,27580213,2530.81,65535,26.799999999999955,26.799999999999955,1.903,1.903,0.0,300,149,81,0.0,-4.0,48.85016033425927,2.311746748164296,Garmin Forerunner 735 XT,2.6798098330971376,1545.193300229306,1.9010859728506888,2.6798098330971376,570.0
2024-01-21 15:30:34+00:00,2024-01-21 15:30:34+00:00,582804723,27580431,2534.63,65535,28.200000000000045,28.200000000000045,1.913,1.913,0.0,300,149,81,0.0,-4.0,48.85012756101787,2.31176502071321,Garmin Forerunner 735 XT,3.8817374625922416,1549.0750376918984,1.9109194570135846,3.8817374625922416,571.0
2024-01-21 15:30:35+00:00,2024-01-21 15:30:35+00:00,582804392,27580478,2537.73,65535,27.799999999999955,27.799999999999955,1.922,1.922,0.0,300,149,80,0.0,-4.0,48.85009981691837,2.3117689602077007,Garmin Forerunner 735 XT,3.098440451111186,1552.1734781430096,1.9209212669683362,3.098440451111186,572.0
2024-01-21 15:30:36+00:00,2024-01-21 15:30:36+00:00,582804136,27580538,2540.12,65535,27.399999999999977,27.399999999999977,1.931,1.931,0.0,300,149,79,0.0,-4.0,48.850078359246254,2.3117739893496037,Garmin Forerunner 735 XT,2.41419366542552,1554.587671808435,1.9312244343891507,2.41419366542552,573.0
2024-01-21 15:30:37+00:00,2024-01-21 15:30:37+00:00,582803687,27580647,2544.33,65535,28.200000000000045,28.200000000000045,1.941,1.941,0.0,300,150,79,0.0,-4.0,48.850040724501014,2.3117831256240606,Garmin Forerunner 735 XT,4.23785106633398,1558.8255228747691,1.9405393665158477,4.23785106633398,574.0
2024-01-21 15:30:38+00:00,2024-01-21 15:30:38+00:00,582803370,27580554,2547.29,65535,27.799999999999955,27.799999999999955,1.941,1.941,0.0,300,150,80,0.0,-4.0,48.85001415386796,2.311775330454111,Garmin Forerunner 735 XT,3.009071210944432,1561.8345940857137,1.9487411764705986,3.009071210944432,575.0
2024-01-21 15:30:39+00:00,2024-01-21 15:30:39+00:00,582803112,27580521,2549.7,65535,27.399999999999977,27.399999999999977,1.959,1.959,0.0,300,149,80,0.0,-4.0,48.84999252855778,2.3117725644260645,Garmin Forerunner 735 XT,2.41312702114009,1564.2477211068538,1.9550696832579288,2.41312702114009,576.0
2024-01-21 15:30:40+00:00,2024-01-21 15:30:40+00:00,582802843,27580538,2552.21,65535,27.0,27.0,1.969,1.969,0.0,300,149,80,0.0,-4.0,48.849969981238246,2.3117739893496037,Garmin Forerunner 735 XT,2.5093145002893076,1566.757035607143,1.9612570135746712,2.5093145002893076,577.0
2024-01-21 15:30:41+00:00,2024-01-21 15:30:41+00:00,582802563,27580532,2554.82,65535,27.0,27.0,1.969,1.969,0.0,300,150,80,0.0,-4.0,48.849946511909366,2.3117734864354134,Garmin Forerunner 735 XT,2.60992973076572,1569.3669653379088,1.9648000000000105,2.60992973076572,578.0
2024-01-21 15:30:42+00:00,2024-01-21 15:30:42+00:00,582802321,27580609,2557.09,65535,26.399999999999977,26.399999999999977,1.969,1.969,0.0,300,151,80,0.0,-5.0,48.84992622770369,2.3117799405008554,Garmin Forerunner 735 XT,2.3044083691782857,1571.671373707087,1.967015384615395,2.3044083691782857,579.0
2024-01-21 15:30:43+00:00,2024-01-21 15:30:43+00:00,582802055,27580668,2559.6,65535,25.399999999999977,25.399999999999977,1.969,1.969,0.0,300,150,80,0.0,-5.0,48.849903931841254,2.3117848858237267,Garmin Forerunner 735 XT,2.5054544632931974,1574.1768281703803,1.969019909502273,2.5054544632931974,580.0
2024-01-21 15:30:44+00:00,2024-01-21 15:30:44+00:00,582801827,27580640,2561.69,65535,23.600000000000023,23.600000000000023,1.969,1.969,0.0,300,150,80,0.0,-5.0,48.84988482110202,2.3117825388908386,Garmin Forerunner 735 XT,2.1319446137342513,1576.3087727841146,1.9681538461538568,2.1319446137342513,581.0
2024-01-21 15:30:45+00:00,2024-01-21 15:30:45+00:00,582801541,27580551,2564.32,65535,21.200000000000045,21.200000000000045,1.969,1.969,0.0,300,150,80,0.0,-5.0,48.84986084885895,2.311775078997016,Garmin Forerunner 735 XT,2.7209046411140587,1579.0296774252286,1.9695773755656214,2.7209046411140587,582.0
2024-01-21 15:30:46+00:00,2024-01-21 15:30:46+00:00,582801153,27580641,2567.97,65535,20.200000000000045,20.200000000000045,1.969,1.969,0.0,300,150,80,0.0,-5.0,48.84982832707465,2.3117826227098703,Garmin Forerunner 735 XT,3.658140701400212,1582.6878181266288,1.971824434389151,3.658140701400212,583.0
2024-01-21 15:30:47+00:00,2024-01-21 15:30:47+00:00,582800783,27580737,2571.45,65535,19.200000000000045,19.200000000000045,1.969,1.969,0.0,300,150,80,0.0,-5.0,48.84979731403291,2.311790669336915,Garmin Forerunner 735 XT,3.4983934775595746,1586.1862116041884,1.9766271493212777,3.4983934775595746,584.0
2024-01-21 15:30:48+00:00,2024-01-21 15:30:48+00:00,582800313,27580846,2575.88,65535,18.200000000000045,18.200000000000045,1.978,1.978,0.0,300,150,81,0.0,-5.0,48.849757919088006,2.311799805611372,Garmin Forerunner 735 XT,4.431233967497877,1590.6174455716864,1.9835022624434495,4.431233967497877,585.0
2024-01-21 15:30:49+00:00,2024-01-21 15:30:49+00:00,582799834,27581070,2580.48,65535,17.799999999999955,17.799999999999955,1.987,1.987,0.0,300,151,81,0.0,-5.0,48.849717769771814,2.3118185810744762,Garmin Forerunner 735 XT,4.670996883222374,1595.2884424549088,1.9906018099547615,4.670996883222374,586.0
2024-01-21 15:30:50+00:00,2024-01-21 15:30:50+00:00,582799465,27581260,2584.07,65535,17.399999999999977,17.399999999999977,1.987,1.987,0.0,300,153,80,0.0,-5.0,48.84968684054911,2.311834506690502,Garmin Forerunner 735 XT,3.6312245472493627,1598.9196670021581,1.9985837104072504,3.6312245472493627,587.0
2024-01-21 15:30:51+00:00,2024-01-21 15:30:51+00:00,582799255,27581177,2585.95,65535,15.200000000000045,15.200000000000045,2.025,2.025,0.0,300,154,80,0.0,-5.0,48.84966923855245,2.31182754971087,Garmin Forerunner 735 XT,2.0223661223229854,1600.9420331244812,2.0062244343891513,2.0223661223229854,588.0
2024-01-21 15:30:52+00:00,2024-01-21 15:30:52+00:00,582799084,27581114,2587.49,65535,13.0,13.0,2.025,2.025,0.0,300,154,81,0.0,-5.0,48.84965490549803,2.3118222691118717,Garmin Forerunner 735 XT,1.6399306254769612,1602.5819637499583,2.011418099547522,1.6399306254769612,589.0
2024-01-21 15:30:53+00:00,2024-01-21 15:30:53+00:00,582798860,27581081,2589.57,65535,10.800000000000011,10.800000000000011,2.025,2.025,0.0,300,153,81,0.0,-5.0,48.849636130034924,2.311819503083825,Garmin Forerunner 735 XT,2.097523514640927,1604.6794872645992,2.015800904977386,2.097523514640927,590.0
2024-01-21 15:30:54+00:00,2024-01-21 15:30:54+00:00,582798644,27581042,2591.57,65535,8.800000000000011,8.800000000000011,2.025,2.025,0.0,300,152,81,0.0,-5.0,48.84961802512407,2.311816234141588,Garmin Forerunner 735 XT,2.027333793922416,1606.7068210585217,2.023147511312228,2.027333793922416,591.0
2024-01-21 15:30:55+00:00,2024-01-21 15:30:55+00:00,582798289,27581184,2594.94,65535,7.800000000000011,7.800000000000011,2.025,2.025,0.0,300,151,81,0.0,-5.0,48.849588269367814,2.311828136444092,Garmin Forerunner 735 XT,3.4213864777518594,1610.1282075362735,2.0307683257918656,3.4213864777518594,592.0
2024-01-21 15:30:56+00:00,2024-01-21 15:30:56+00:00,582797854,27581366,2599.04,65535,7.399999999999977,7.399999999999977,2.034,2.034,0.0,300,150,81,0.0,-5.0,48.84955180808902,2.311843391507864,Garmin Forerunner 735 XT,4.205160200301116,1614.3333677365747,2.041019909502273,4.205160200301116,593.0
2024-01-21 15:30:57+00:00,2024-01-21 15:30:57+00:00,582797310,27581547,2604.09,65535,8.0,8.0,2.034,2.034,0.0,300,150,81,0.0,-5.0,48.849506210535765,2.3118585627526045,Garmin Forerunner 735 XT,5.190317254005222,1619.52368499058,2.0537800904977486,5.190317254005222,594.0
2024-01-21 15:30:58+00:00,2024-01-21 15:30:58+00:00,582796832,27581623,2608.44,65535,9.199999999999989,9.199999999999989,2.043,2.043,0.0,300,150,81,0.0,-5.0,48.849466145038605,2.311864932999015,Garmin Forerunner 735 XT,4.479397409393603,1624.0030823999737,2.065761990950237,4.479397409393603,595.0
2024-01-21 15:30:59+00:00,2024-01-21 15:30:59+00:00,582796386,27581623,2612.54,65535,10.800000000000011,10.800000000000011,2.081,2.081,0.0,300,151,81,0.0,-5.0,48.84942876175046,2.311864932999015,Garmin Forerunner 735 XT,4.15683198302294,1628.1599143829967,2.080960180995486,4.15683198302294,596.0
2024-01-21 15:31:00+00:00,2024-01-21 15:31:00+00:00,582796002,27581718,2616.05,65535,12.600000000000023,12.600000000000023,2.118,2.118,0.0,300,151,81,0.0,-5.0,48.84939657524228,2.311872895807028,Garmin Forerunner 735 XT,3.6260925129401773,1631.786006895937,2.0957692307692417,3.6260925129401773,597.0
2024-01-21 15:31:01+00:00,2024-01-21 15:31:01+00:00,582795609,27581745,2619.68,65535,13.200000000000045,13.200000000000045,2.118,2.118,0.0,300,151,81,0.0,-5.0,48.84936363436282,2.311875158920884,Garmin Forerunner 735 XT,3.666599923077702,1635.4526068190146,2.1092660633484277,3.666599923077702,598.0
2024-01-21 15:31:02+00:00,2024-01-21 15:31:02+00:00,582795202,27581790,2623.41,65535,14.399999999999977,14.399999999999977,2.137,2.137,0.0,300,151,80,0.0,-5.0,48.84932952001691,2.3118789307773113,Garmin Forerunner 735 XT,3.8033689548975005,1639.255975773912,2.120527601809966,3.8033689548975005,599.0
2024-01-21 15:31:03+00:00,2024-01-21 15:31:03+00:00,582794755,27581917,2627.47,65535,16.200000000000045,16.200000000000045,2.137,2.137,0.0,300,151,80,0.0,-5.0,48.84929205290973,2.311889575794339,Garmin Forerunner 735 XT,4.238339071333129,1643.494314845245,2.1272895927601922,4.238339071333129,600.0
2024-01-21 15:31:04+00:00,2024-01-21 15:31:04+00:00,582794325,27582047,2631.44,65535,18.200000000000045,18.200000000000045,2.127,2.127,0.0,300,151,80,0.0,-5.0,48.849256010726094,2.311900472268462,Garmin Forerunner 735 XT,4.086247538396322,1647.5805623836413,2.131698642533948,4.086247538396322,601.0
2024-01-21 15:31:05+00:00,2024-01-21 15:31:05+00:00,582793907,27582171,2635.36,65535,21.0,21.0,2.127,2.127,0.0,300,151,81,0.0,-5.0,48.84922097437084,2.311910865828395,Garmin Forerunner 735 XT,3.969399814760652,1651.549962198402,2.1332705882353054,3.969399814760652,602.0
2024-01-21 15:31:06+00:00,2024-01-21 15:31:06+00:00,582793289,27582218,2641.03,65535,23.600000000000023,23.600000000000023,2.127,2.127,0.0,300,153,81,0.0,-5.0,48.84916917420924,2.3119148053228855,Garmin Forerunner 735 XT,5.767123620671887,1657.3170858190738,2.135403619909513,5.767123620671887,603.0
2024-01-21 15:31:07+00:00,2024-01-21 15:31:07+00:00,582792819,27582296,2645.26,65535,26.600000000000023,26.600000000000023,2.127,2.127,0.0,300,154,81,0.0,-5.0,48.84912977926433,2.3119213432073593,Garmin Forerunner 735 XT,4.406562113063477,1661.7236479321373,2.1357574660633594,4.406562113063477,604.0
2024-01-21 15:31:08+00:00,2024-01-21 15:31:08+00:00,582792331,27582316,2649.72,65535,29.399999999999977,29.399999999999977,2.127,2.127,0.0,300,154,81,0.0,-5.0,48.849088875576854,2.3119230195879936,Garmin Forerunner 735 XT,4.54993627567748,1666.2735842078148,2.136519457013586,4.54993627567748,605.0
2024-01-21 15:31:09+00:00,2024-01-21 15:31:09+00:00,582791932,27582322,2653.4,65535,32.799999999999955,32.799999999999955,2.127,2.127,0.0,300,154,81,0.0,-5.0,48.8490554317832,2.311923522502184,Garmin Forerunner 735 XT,3.7189622475593977,1669.9925464553742,2.135159276018111,3.7189622475593977,606.0
2024-01-21 15:31:10+00:00,2024-01-21 15:31:10+00:00,582791638,27582234,2656.18,65535,35.799999999999955,35.799999999999955,2.146,2.146,0.0,300,153,81,0.0,-5.0,48.849030788987875,2.311916146427393,Garmin Forerunner 735 XT,2.7928009689740474,1672.7853474243482,2.1337538461538577,2.7928009689740474,607.0
2024-01-21 15:31:11+00:00,2024-01-21 15:31:11+00:00,582791488,27582048,2657.82,65535,41.0,41.0,2.155,2.155,0.0,300,152,81,0.0,-5.0,48.84901821613312,2.311900556087494,Garmin Forerunner 735 XT,1.8043989409318388,1674.58974636528,2.132380090497749,1.8043989409318388,608.0
2024-01-21 15:31:12+00:00,2024-01-21 15:31:12+00:00,582791234,27582052,2660.1,65535,42.39999999999998,42.39999999999998,2.155,2.155,0.0,300,152,81,0.0,-5.0,48.84899692609906,2.3119008913636208,Garmin Forerunner 735 XT,2.367470886414918,1676.9572172516948,2.128484162895939,2.367470886414918,609.0
2024-01-21 15:31:13+00:00,2024-01-21 15:31:13+00:00,582790997,27582075,2662.3,65535,45.200000000000045,45.200000000000045,2.109,2.109,0.0,300,151,81,0.0,-5.0,48.848977060988545,2.31190281920135,Garmin Forerunner 735 XT,2.213399120340881,1679.1706163720357,2.1253122171945815,2.213399120340881,610.0
2024-01-21 15:31:14+00:00,2024-01-21 15:31:14+00:00,582790759,27581900,2664.62,65535,48.799999999999955,48.799999999999955,2.109,2.109,0.0,300,150,81,0.0,-5.0,48.848957112059,2.3118881508708,Garmin Forerunner 735 XT,2.464239552518567,1681.6348559245544,2.122138461538473,2.464239552518567,611.0
2024-01-21 15:31:15+00:00,2024-01-21 15:31:15+00:00,582790492,27581907,2667.1,65535,51.799999999999955,51.799999999999955,2.109,2.109,0.0,300,149,81,0.0,-5.0,48.84893473237753,2.311888737604022,Garmin Forerunner 735 XT,2.488877347281757,1684.123733271836,2.1200371040724093,2.488877347281757,612.0
2024-01-21 15:31:16+00:00,2024-01-21 15:31:16+00:00,582790214,27582001,2669.75,65535,54.0,54.0,2.109,2.109,0.0,300,150,81,0.0,-5.0,48.84891143068671,2.3118966165930033,Garmin Forerunner 735 XT,2.654393986437371,1686.7781272582733,2.118200904977387,2.654393986437371,613.0
2024-01-21 15:31:17+00:00,2024-01-21 15:31:17+00:00,582789942,27581946,2672.25,65535,56.60000000000002,56.60000000000002,2.118,2.118,0.0,300,148,81,0.0,-5.0,48.848888631910086,2.311892006546259,Garmin Forerunner 735 XT,2.5574521604403753,1689.3355794187137,2.1176226244344005,2.5574521604403753,614.0
2024-01-21 15:31:18+00:00,2024-01-21 15:31:18+00:00,582789659,27581806,2674.91,65535,59.39999999999998,59.39999999999998,2.118,2.118,0.0,300,148,81,0.0,-5.0,48.84886491112411,2.3118802718818188,Garmin Forerunner 735 XT,2.773872016516487,1692.10945143523,2.121314932126708,2.773872016516487,615.0
2024-01-21 15:31:19+00:00,2024-01-21 15:31:19+00:00,582789469,27581718,2676.72,65535,62.200000000000045,62.200000000000045,2.137,2.137,0.0,300,150,81,0.0,-5.0,48.848848985508084,2.311872895807028,Garmin Forerunner 735 XT,1.8512693123409814,1693.960720747571,2.1285719457013688,1.8512693123409814,616.0
2024-01-21 15:31:20+00:00,2024-01-21 15:31:20+00:00,582789333,27581357,2678.62,65535,62.60000000000002,62.60000000000002,2.137,2.137,0.0,300,152,81,0.0,-5.0,48.84883758611977,2.3118426371365786,Garmin Forerunner 735 XT,2.551238926476262,1696.5119596740474,2.137675113122183,2.551238926476262,617.0
2024-01-21 15:31:21+00:00,2024-01-21 15:31:21+00:00,582789226,27580966,2680.61,65535,63.200000000000045,63.200000000000045,2.146,2.146,0.0,300,152,81,0.0,-5.0,48.84882861748338,2.311809863895178,Garmin Forerunner 735 XT,2.597168104738809,1699.1091277787862,2.1404416289592874,2.597168104738809,618.0
2024-01-21 15:31:22+00:00,2024-01-21 15:31:22+00:00,582789168,27580619,2682.07,65535,64.0,64.0,2.146,2.146,0.0,300,152,81,0.0,-5.0,48.84882375597954,2.3117807786911726,Garmin Forerunner 735 XT,2.195792077420021,1701.3049198562062,2.143488687782817,2.195792077420021,619.0
2024-01-21 15:31:23+00:00,2024-01-21 15:31:23+00:00,582789141,27580306,2683.06,65535,65.20000000000005,65.20000000000005,2.155,2.155,0.0,300,153,81,0.0,-5.0,48.84882149286568,2.3117545433342457,Garmin Forerunner 735 XT,1.9361068805981994,1703.2410267368043,2.147015384615396,1.9361068805981994,620.0
2024-01-21 15:31:24+00:00,2024-01-21 15:31:24+00:00,582789124,27579991,2684.09,65535,66.0,66.0,2.155,2.155,0.0,300,153,81,0.0,-5.0,48.84882006794214,2.3117281403392553,Garmin Forerunner 735 XT,1.9384359870723127,1705.1794627238767,2.149220814479649,1.9384359870723127,621.0
2024-01-21 15:31:25+00:00,2024-01-21 15:31:25+00:00,582789078,27579447,2686.66,65535,64.79999999999995,64.79999999999995,2.146,2.146,0.0,300,152,84,0.5,-5.0,48.848816212266684,2.311682542786002,Garmin Forerunner 735 XT,3.3638796765813823,1708.543342400458,2.1509348416289704,3.3638796765813823,622.0
2024-01-21 15:31:26+00:00,2024-01-21 15:31:26+00:00,582788550,27579261,2691.69,65535,61.799999999999955,61.799999999999955,2.137,2.137,0.0,300,150,84,0.5,-5.0,48.84877195581794,2.311666952446103,Garmin Forerunner 735 XT,5.051584930476794,1713.5949273309348,2.1504814479638124,5.051584930476794,623.0
2024-01-21 15:31:27+00:00,2024-01-21 15:31:27+00:00,582788263,27579101,2694.54,65535,60.200000000000045,60.200000000000045,2.137,2.137,0.0,300,147,84,0.5,-5.0,48.848747899755836,2.3116535414010286,Garmin Forerunner 735 XT,2.8492317914273877,1716.4441591223622,2.150815384615396,2.8492317914273877,624.0
2024-01-21 15:31:28+00:00,2024-01-21 15:31:28+00:00,582787996,27578966,2697.16,65535,58.60000000000002,58.60000000000002,2.165,2.165,0.0,300,147,83,0.0,-5.0,48.84872552007437,2.311642225831747,Garmin Forerunner 735 XT,2.6226356703973357,1719.0667947927595,2.1515067873303284,2.6226356703973357,625.0
2024-01-21 15:31:29+00:00,2024-01-21 15:31:29+00:00,582787738,27578938,2699.57,65535,57.200000000000045,57.200000000000045,2.165,2.165,0.0,300,147,83,0.0,-5.0,48.848703894764185,2.311639878898859,Garmin Forerunner 735 XT,2.410749106738086,1721.4775438994977,2.1528316742081564,2.410749106738086,626.0
2024-01-21 15:31:30+00:00,2024-01-21 15:31:30+00:00,582787432,27578869,2702.45,65535,56.39999999999998,56.39999999999998,2.155,2.155,0.0,300,147,83,0.0,-5.0,48.84867824614048,2.3116340953856707,Garmin Forerunner 735 XT,2.883223154943328,1724.360767054441,2.1550660633484275,2.883223154943328,627.0
2024-01-21 15:31:31+00:00,2024-01-21 15:31:31+00:00,582787149,27578759,2705.16,65535,54.60000000000002,54.60000000000002,2.155,2.155,0.0,300,146,83,0.5,-5.0,48.848654525354505,2.311624875292182,Garmin Forerunner 735 XT,2.722545093946015,1727.0833121483872,2.159121266968337,2.722545093946015,628.0
2024-01-21 15:31:32+00:00,2024-01-21 15:31:32+00:00,582786902,27578664,2707.54,65535,53.0,53.0,2.155,2.155,0.0,300,146,83,0.5,-5.0,48.84863382205367,2.311616912484169,Garmin Forerunner 735 XT,2.374691316046809,1729.4580034644341,2.1641085972850798,2.374691316046809,629.0
2024-01-21 15:31:33+00:00,2024-01-21 15:31:33+00:00,582786686,27578564,2709.63,65535,51.799999999999955,51.799999999999955,2.165,2.165,0.0,300,146,83,0.5,-5.0,48.84861571714282,2.3116085305809975,Garmin Forerunner 735 XT,2.104526458842695,1731.5625299232768,2.1678226244344003,2.104526458842695,630.0
